source_taxon_name,interaction_type,target_taxon_name_poor,target_taxon_name,target_taxon,notes,latitude,longitude,study_citation
Taraxacum officinale,pollinatedBy,Ophiomyia,Ophiomyia,,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Melanostoma mellinum-agg,Melanostoma mellinum,species,,NA,NA,Weiner2014
Trifolium pratense,flowersVisitedBy,Aprostocetus,Aprostocetus,,,51.312806,-2.320611,"Pocock, Michael J. O.; Evans, Darren M.; Memmott, Jane (2012), Data from: The robustness and restoration of a network of ecological networks, Dryad, Dataset, https://doi.org/10.5061/dryad.3s36r118. Accessed at <https://datadryad.org/stash/downloads/file_stream/40321> on 09 May 2025."
Trifolium pratense,flowersVisitedBy,Platypalpus,Platypalpus,,,51.312806,-2.320611,"Pocock, Michael J. O.; Evans, Darren M.; Memmott, Jane (2012), Data from: The robustness and restoration of a network of ecological networks, Dryad, Dataset, https://doi.org/10.5061/dryad.3s36r118. Accessed at <https://datadryad.org/stash/downloads/file_stream/40321> on 09 May 2025."
Trifolium pratense,pollinatedBy,Auplopus mellipes mellipes,Auplopus mellipes mellipes,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Trifolium pratense,pollinatedBy,Clytiomya,Clytiomya,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Trifolium pratense,pollinatedBy,Helina,Helina,,,NA,NA,Fang2016
Trifolium pratense,pollinatedBy,Adscita,Adscita,,,50.201429,17.412062,doi:10.1371/journal.pone.0263576
Trifolium pratense,pollinatedBy,Hydrophoria,Hydrophoria,,,67.655,24.919,doi:10.1038/s41559-022-01928-3
Allium cernuum,pollinatedBy,Dasysyrphus,Dasysyrphus,,,48.7775,-123.941722,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Allium cernuum,flowersVisitedBy,Elkalyce amyntula valeriae,Elkalyce amyntula valeriae,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Allium cernuum,pollinatedBy,Bombusflavifrons,Bombus flavifrons,species,,NA,NA,Olito2015
Allium cernuum,pollinatedBy,Bombusmixtus,Bombus mixtus,species,,NA,NA,Olito2015
Allium textile,flowersVisitedBy,Atrytonopsis hianna hianna,Atrytonopsis hianna,species,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Antennaria rosea,pollinatedBy,Trirhabda,Trirhabda,,,NA,NA,ResascoYY
Antennaria rosea,pollinatedBy,Corimelaena,Corimelaena,,,NA,NA,ResascoYY
Anticlea elegans,pollinatedBy,Pegohylemyia,Pegohylemyia,genus,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Macrophya,Macrophya,genus,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Thricopsinocuus,Thricops inocuus,species,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Pegomya,Pegomya,genus,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Thricopsseptentrionalis,Thricops septentrionalis,species,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Beris,Beris,genus,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Symphoromyia,Symphoromyia,genus,,NA,NA,Olito2015
Anticlea elegans,pollinatedBy,Muscina,Muscina,genus,,NA,NA,Olito2015
Anticlea elegans,flowersVisitedBy,Delia/Lasiomma sp.1,Delia/Lasiomma,remove,,NA,NA,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant�pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 05 May 2025."
Anticlea elegans,flowersVisitedBy,Paregle/Adia sp.3,Paregle/Adia,remove,,NA,NA,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant�pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 05 May 2025."
Anticlea elegans,flowersVisitedBy,Trichophya,Trichophya,,,NA,NA,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant�pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 05 May 2025."
Apocynum androsaemifolium,flowersVisitedBy,Hemaris,Hemaris,,,47.041568,-83.703927,https://www.inaturalist.org/observations/40894636
Apocynum androsaemifolium,flowersVisitedBy,Argynnis callippe macaria,Argynnis callippe macaria,,,35.48459667,-118.423845,https://www.inaturalist.org/observations/124621451
Apocynum androsaemifolium,flowersVisitedBy,Celastrina ladon echo,Celastrina ladon echo,,,35.4846,-118.4237133,https://www.inaturalist.org/observations/124620974
Apocynum androsaemifolium,flowersVisitedBy,Argynnis zerene gloriosa,Argynnis zerene gloriosa,,,42.253711,-123.731503,https://www.inaturalist.org/observations/237232836
Apocynum androsaemifolium,pollinatedBy,Trichophora,Trichophora,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Corizus,Corizus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Teleas,Teleas,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Pompiloides,Pompiloides,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Polyblastus,Polyblastus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,flowersVisitedBy,Hesperia comma colorado,Hesperia comma colorado,,,46.8,-111.79,"LaManna, JA, Burkle, LA, Belote, RT, Myers, JA. Biotic and abiotic drivers of plant�pollinator community assembly across wildfire gradients. J Ecol. 2020; 00: 1� 14. https://doi.org/10.1111/1365-2745.13530 . Accessed at <https://github.com/globalbioticinteractions/lamanna2020/archive/f8f0791ae6261bf65eee5156413c5c3a370a4359.zip> on 05 May 2025."
Arctostaphylos uva-ursi,pollinatedBy,Icaricia,Icaricia,,,48.781667,-123.88525,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Arctostaphylos uva-ursi,pollinatedBy,Criorhina,Criorhina,,,48.781667,-123.88525,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Arctostaphylos uva-ursi,flowersVisitedBy,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,remove,,45.648323,-61.813147,https://www.inaturalist.org/observations/26252053
Artemisia frigida,pollinatedBy,Wind,,remove,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Artemisia frigida,pollinatedBy,Insecta,,remove,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Asclepias viridiflora,pollinatedBy,Anthedon (Anthedonia) sp.,,remove,,NA,NA,Robertson 1887 & 1928
Asclepias viridiflora,pollinatedBy,Heminomada,Heminomada,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus alpinus,pollinatedBy,Aclastus,Aclastus,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Astragalus alpinus,flowersVisitedBy,Bradysia,Bradysia,,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Astragalus canadensis,pollinatedBy,Poecilopompilus interruptus interruptus,Poecilopompilus interruptus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Therioplectes,Therioplectes,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Helicobia,Helicobia,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Epeolus,Epeolus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Odontalictus,Odontalictus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Entypus unifasciatus unifasciatus,Entypus unifasciatus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus laxmannii,flowersVisitedBy,Phaedrotes catalina daunia,Phaedrotes catalina daunia,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Campanula rapunculoides,pollinatedBy,Geomyza,Geomyza,,,50.201429,17.412062,doi:10.1371/journal.pone.0263576
Castilleja miniata,pollinatedBy,hummingbird,Trochilidae,family,,NA,NA,ResascoYY
Cerastium arvense,pollinatedBy,Parasyrphus,Parasyrphus,,,48.78617,-123.63399,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Cerastium arvense,pollinatedBy,Rhamphomyia,Rhamphomyia,,,46.91995,-122.8579,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Cerastium arvense,pollinatedBy,Meromyza sp.,Meromyza,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NBNSYS0000003017&pollinator=NBNSYS0000135054
Cerastium alpinum,pollinatedBy,Smittia,Smittia,,,66.966667,-50.55,"Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark."
Cerastium alpinum,pollinatedBy,Vellitor,Vellitor,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,pollinatedBy,Cotesia,Cotesia,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,pollinatedBy,Lycoriella,Lycoriella,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Dasineura,Dasineura,,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Phygadenon,Phygadenon,,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Arpedium,Arpedium,,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Platygaster,Platygaster,,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium arvense glandulosum,pollinatedBy,Hypodynerus,Hypodynerus,,,-33.283334,-70.266668,"Arroyo, M.T.K., R. Primack & J.J. Armesto. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanisms and altitudinal variation. Amer. J. Bot. 69:82-97."
Cerastium arvense glandulosum,pollinatedBy,Vibrissomyia,Vibrissomyia,,,-33.283334,-70.266668,"Arroyo, M.T.K., R. Primack & J.J. Armesto. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanisms and altitudinal variation. Amer. J. Bot. 69:82-97."
Cirsium undulatum,flowersVisitedBy,Diadasia,Diadasia,,,33.134855,-117.298975,https://www.inaturalist.org/observations/114070735
Comandra umbellata,pollinatedBy,Cantharis,Cantharis,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Melecta,Melecta,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Cryptocheilus,Cryptocheilus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Hemiteles,Hemiteles,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Cryptus,Cryptus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Cornus sericea,flowersVisitedBy,Andrena w-scripta,Andrena w-scripta,species,,43.65061025,-79.46213313,https://www.inaturalist.org/observations/193131269
Cornus sericea,flowersVisitedBy,Gonandrena,Gonandrena,,,41.2911356,-73.5959967,https://www.inaturalist.org/observations/84759687
Dalea candida,pollinatedBy,Sterictophora,Sterictophora,,,38.841784,-105.043821,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Dalea candida,pollinatedBy,Tachytes sp.,Tachytes,,,NA,NA,Burkle2012
Dalea candida,pollinatedBy,Lasioglossum (D) tegulare group,Lasioglossum,genus,,NA,NA,Burkle2012
Dalea purpurea,flowersVisitedBy,Anthophora,Anthophora,,,NA,NA,"Cane, J.H. (2006). An evaluation of pollination mechanisms for purple prairie-clover, Dalea purpurea (Fabaceae: Amorpheae). The American Midland Naturalist, 156, 193?197"
Dasiphora fruticosa,flowersVisitedBy,Brenthis,Brenthis,,,NA,NA,"Clements, F.E. & Long, F.L. (1923). Experimental Pollination An Outline Of The Ecology Of Flower And Insects. Carnegie Institute of Washington, Washington, D.C."
Dasiphora fruticosa,flowersVisitedBy,Stenodynerus,Stenodynerus,,,41.81264969,-72.25273202,https://www.inaturalist.org/observations/13916624
Dasiphora fruticosa,flowersVisitedBy,Tharsalea dorcas dorcas,Tharsalea dorcas,,,44.740926,-81.279084,https://www.inaturalist.org/observations/7230755
Dasiphora fruticosa,pollinatedBy,Mordellistena,Mordellistena,,,NA,NA,ResascoYY
Eriogonum flavum piperi,flowersVisitedBy,Satyrium fuliginosa semiluna,Satyrium fuliginosa semiluna,,,44.29720265,-118.7143198,https://www.inaturalist.org/observations/87045250
Eriogonum flavum,flowersVisitedBy,Plebejus shasta pitkinensis,Plebejus shasta pitkinensis,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Eriogonum flavum,flowersVisitedBy,Plebejus lupini cotundra,Plebejus lupini cotundra,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Eriogonum flavum,pollinatedBy,Sphecini,Sphecini,,,NA,NA,Simanonok2014
Eriogonum flavum,pollinatedBy,Ammophilini,Ammophilini,,,NA,NA,Simanonok2014
Eriogonum umbellatum,flowersVisitedBy,Pachybrachis,Pachybrachis,,,34.69991117,-119.1190469,https://www.inaturalist.org/observations/54606966
Eriogonum umbellatum var. furcosum,flowersVisitedBy,Plebejus,Plebejus,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Fragaria virginiana,pollinatedBy,Phaoniabrunneinervis,Phaonia brunneinervis,species,,NA,NA,Olito2015
Fragaria virginiana,pollinatedBy,Cheilosianigrofasciata,Cheilosia nigrofasciata,species,,NA,NA,Olito2015
Fragaria virginiana,pollinatedBy,Hiatomyiahecate,Hiatomyia hecate,species,,NA,NA,Olito2015
Fragaria virginiana,pollinatedBy,Cheilosiabigelowi,Cheilosia bigelowi,species,,NA,NA,Olito2015
Fragaria virginiana,pollinatedBy,Panurginus sp M1,Panurginus,,,NA,NA,Heil2018
Fragaria virginiana,pollinatedBy,Panurginus sp M4,Panurginus,,,NA,NA,Heil2018
Fragaria virginiana virginiana,flowersVisitedBy,Coenonympha california california,Coenonympha california,,,37.67933202,-119.6230151,https://www.inaturalist.org/observations/3514090
Fragaria virginiana grayana,pollinatedBy,Lampronota,Lampronota,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Fragaria virginiana grayana,pollinatedBy,Leucania,Leucania,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Fragaria virginiana grayana,pollinatedBy,Trirhoptrasema,Trirhoptrasema,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Galium boreale,flowersVisitedBy,Protandrena,Protandrena,,,47.88849,-99.02098,"Clint Otto, Russ Bryant, and Ned H. Euliss Jr., 2020, The U.S. Geological Survey Pollinator Library Dataset: U.S. Geological Survey. https://doi.org/10.5066/P9DSS3VL. Accessed at <https://www.sciencebase.gov/catalog/file/get/5f076d2082ce21d4c3fb7426?f=__disk__c5%2F05%2Fa4%2Fc505a40f8b320c4d1444ba286d4e7ec1143390a9> on 05 May 2025."
Galium boreale,pollinatedBy,Trichopsomyia,Trichopsomyia,,,45.641993,-122.45951,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Galium boreale,pollinatedBy,Scatophaga,Scatophaga,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NBNSYS0000004307&pollinator=NBNSYS0100025059
Gutierrezia sarothrae,flowersVisitedBy,Crossidius discoideus blandi,Crossidius discoideus blandi,,,34.64876568,-111.7533393,https://www.inaturalist.org/observations/189432110
Gutierrezia sarothrae,flowersVisitedBy,Micranthophora,Micranthophora,,,32.91391043,-116.4608303,https://www.inaturalist.org/observations/97418831
Gutierrezia sarothrae,flowersVisitedBy,Ashmeadiella,Ashmeadiella,,,32.82148676,-117.0542863,https://www.inaturalist.org/observations/86678806
Heracleum maximum,pollinatedBy,Gambrus,Gambrus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,pollinatedBy,Microstelis,Microstelis,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,pollinatedBy,Molorchus,Molorchus,,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Rhagio,Rhagio,,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Phaenica sp.,Phaenica,,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Hyatomyia sp.,Hyatomyia,,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,flowersVisitedBy,Limenitis arthemis arthemis � astyanax,Limenitis arthemis astyanax,subspecies,,43.64632196,-72.90123362,https://www.inaturalist.org/observations/13919145
Heracleum maximum,flowersVisitedBy,Pedilus,Pedilus,,,43.47563553,-123.3202896,https://www.inaturalist.org/observations/13209579
Heracleum maximum,flowersVisitedBy,Andrena ceanothifloris cretata,Andrena ceanothifloris cretata,,,NA,NA,"LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part X. Subgenus Andrena.�Transactions of the American Entomological Society (1890-), vol. 106, no. 4, 1980, pp. 395�525.�JSTOR, www.jstor.org/stable/25078273. Accessed 18 Aug. 2020."
Heracleum maximum,flowersVisitedBy,Eucoila,Eucoila,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Leschenaultia,Leschenaultia,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Drepanium,Drepanium,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Ptilandrena,Ptilandrena,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Phygadeuon,Phygadeuon,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Sturmia,Sturmia,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Rhopalum,Rhopalum,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Ceriana,Ceriana,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Leucostoma,Leucostoma,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Machaeris,Machaeris,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Corphyra,Corphyra,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
